raw_train_loss: [1.2723108530044556, 0.8613573908805847, 0.7164025902748108, 0.6553845405578613, 0.6159382462501526, 0.5866585969924927, 0.5604918599128723, 0.5492531061172485, 0.5326244235038757, 0.5082793831825256, 0.5051969289779663, 0.48138701915740967, 0.46467143297195435, 0.4463566541671753, 0.43036091327667236, 0.4165969491004944, 0.3978865146636963, 0.39097142219543457, 0.37448716163635254, 0.35845819115638733]
raw_train_acc: [0.4994261562824249, 0.6750191450119019, 0.737503170967102, 0.7587350010871887, 0.775248646736145, 0.7833460569381714, 0.7929737567901611, 0.7983932495117188, 0.802155077457428, 0.8098061680793762, 0.814906895160675, 0.821856677532196, 0.8289977312088013, 0.8410481810569763, 0.8421320915222168, 0.8476791381835938, 0.8553302884101868, 0.8556490540504456, 0.8638740181922913, 0.8674445152282715]
raw_val_loss: [1.4594444036483765, 0.9515777826309204, 0.6894737482070923, 1.3620065450668335, 0.7745334506034851, 0.8244268894195557, 0.8796653151512146, 0.7348548769950867, 0.7676583528518677, 0.7517223954200745, 0.7464815974235535, 0.6430599689483643, 0.7062169313430786, 1.8792212009429932, 0.6760475039482117, 0.6420142650604248, 1.4696167707443237, 0.8613196015357971, 0.5982590317726135, 0.8166288733482361]
raw_val_acc: [0.44951555132865906, 0.6353901028633118, 0.7610912919044495, 0.6496685147285461, 0.6983681917190552, 0.7095869183540344, 0.6445690989494324, 0.7325344085693359, 0.7238653898239136, 0.7241203188896179, 0.738143801689148, 0.7605813145637512, 0.7396736145019531, 0.3253442049026489, 0.7651708126068115, 0.772819995880127, 0.5295767188072205, 0.6879143118858337, 0.7899031043052673, 0.692503809928894]
raw_train_smooth_loss: [1.3572529554367065, 0.8903672695159912, 0.7432780265808105, 0.6896619200706482, 0.6498961448669434, 0.6295275688171387, 0.6009030342102051, 0.5778132677078247, 0.576377809047699, 0.5473049879074097, 0.5384106636047363, 0.5238444805145264, 0.5151932239532471, 0.5023201107978821, 0.49264952540397644, 0.4810762107372284, 0.47998902201652527, 0.4617880582809448, 0.45259785652160645, 0.4399734139442444]
raw_train_smooth_acc: [0.4731573462486267, 0.6725324988365173, 0.7295970320701599, 0.746620774269104, 0.7609665989875793, 0.7667049169540405, 0.7797117829322815, 0.7900407910346985, 0.7888931632041931, 0.7990946173667908, 0.799987256526947, 0.807447075843811, 0.8089773058891296, 0.8175210356712341, 0.8212828636169434, 0.8227493166923523, 0.823323130607605, 0.8304004073143005, 0.8319306373596191, 0.8369038701057434]
raw_val_smooth_loss: [1.5618888139724731, 1.5282363891601562, 0.7194738984107971, 0.9769976139068604, 0.8298583030700684, 0.7220355272293091, 0.7860718369483948, 1.2976000308990479, 0.7282315492630005, 0.9166675209999084, 1.1060981750488281, 0.7322457432746887, 0.7456544637680054, 0.8193204402923584, 0.5852314233779907, 0.6095455884933472, 0.7965693473815918, 0.737322986125946, 0.5787956118583679, 1.375460147857666]
raw_val_smooth_acc: [0.35033145546913147, 0.4688934087753296, 0.7361040115356445, 0.6226415038108826, 0.7019377946853638, 0.7289648056030273, 0.7024477124214172, 0.6254462003707886, 0.7417134046554565, 0.6504334807395935, 0.6445690989494324, 0.7248852849006653, 0.7330443859100342, 0.7078021168708801, 0.7814890146255493, 0.7799592018127441, 0.7001529932022095, 0.7457929849624634, 0.7924528121948242, 0.5119836926460266]
aug_train_loss: [1.2934068441390991, 0.8903979659080505, 0.773419976234436, 0.7067339420318604, 0.6867007613182068, 0.6622689962387085, 0.6449310779571533, 0.6347244381904602, 0.6120719909667969, 0.6007392406463623, 0.6016058325767517, 0.595880925655365, 0.5885619521141052, 0.580401599407196, 0.5770664215087891, 0.579072117805481, 0.5649911761283875, 0.5645452737808228, 0.5620161890983582, 0.5442723631858826]
aug_train_acc: [0.49859729409217834, 0.6657740473747253, 0.7163988947868347, 0.7357179522514343, 0.7453455924987793, 0.7566947340965271, 0.7570772767066956, 0.7635169625282288, 0.7733996510505676, 0.7779902815818787, 0.7800306081771851, 0.7788829207420349, 0.780795693397522, 0.787044107913971, 0.7865977883338928, 0.7865977883338928, 0.7922086119651794, 0.7895944714546204, 0.7911884784698486, 0.7994771599769592]
